Turn 0
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
D10 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate1
D11 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority2
D12 | status = waiting | connection =  |remaining_time = 0 | zone = priority_hub
D13 | status = waiting | connection =  |remaining_time = 0 | zone = bottleneck1
D14 | status = waiting | connection =  |remaining_time = 0 | zone = dist_gate1
Turn 30
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = waiting | connection =  |remaining_time = 0 | zone = goal
D10 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate2
D11 | status = waiting | connection =  |remaining_time = 0 | zone = final_merge
D12 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority1
D13 | status = waiting | connection =  |remaining_time = 0 | zone = bottleneck2
D14 | status = waiting | connection =  |remaining_time = 0 | zone = maze_correct
Turn 31
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
D11 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate1
D12 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority2
D13 | status = waiting | connection =  |remaining_time = 0 | zone = priority_hub
D14 | status = waiting | connection =  |remaining_time = 0 | zone = bottleneck1
Turn 32
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = waiting | connection =  |remaining_time = 0 | zone = goal
D11 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate2
D12 | status = waiting | connection =  |remaining_time = 0 | zone = final_merge
D13 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority1
D14 | status = waiting | connection =  |remaining_time = 0 | zone = bottleneck2
Turn 33
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
D12 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate1
D13 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority2
D14 | status = waiting | connection =  |remaining_time = 0 | zone = priority_hub
Turn 34
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = waiting | connection =  |remaining_time = 0 | zone = goal
D12 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate2
D13 | status = waiting | connection =  |remaining_time = 0 | zone = final_merge
D14 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority1
Turn 35
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
D13 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate1
D14 | status = waiting | connection =  |remaining_time = 0 | zone = conv_priority2
Turn 36
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = waiting | connection =  |remaining_time = 0 | zone = goal
D13 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate2
D14 | status = waiting | connection =  |remaining_time = 0 | zone = final_merge
Turn 37
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = finished | connection =  |remaining_time = 0 | zone = goal
D13 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
D14 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate1
Turn 38
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = finished | connection =  |remaining_time = 0 | zone = goal
D13 | status = waiting | connection =  |remaining_time = 0 | zone = goal
D14 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate2
Turn 39
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = finished | connection =  |remaining_time = 0 | zone = goal
D13 | status = finished | connection =  |remaining_time = 0 | zone = goal
D14 | status = waiting | connection =  |remaining_time = 0 | zone = final_gate3
Turn 40
D0 | status = finished | connection =  |remaining_time = 0 | zone = goal
D1 | status = finished | connection =  |remaining_time = 0 | zone = goal
D2 | status = finished | connection =  |remaining_time = 0 | zone = goal
D3 | status = finished | connection =  |remaining_time = 0 | zone = goal
D4 | status = finished | connection =  |remaining_time = 0 | zone = goal
D5 | status = finished | connection =  |remaining_time = 0 | zone = goal
D6 | status = finished | connection =  |remaining_time = 0 | zone = goal
D7 | status = finished | connection =  |remaining_time = 0 | zone = goal
D8 | status = finished | connection =  |remaining_time = 0 | zone = goal
D9 | status = finished | connection =  |remaining_time = 0 | zone = goal
D10 | status = finished | connection =  |remaining_time = 0 | zone = goal
D11 | status = finished | connection =  |remaining_time = 0 | zone = goal
D12 | status = finished | connection =  |remaining_time = 0 | zone = goal
D13 | status = finished | connection =  |remaining_time = 0 | zone = goal
D14 | status = waiting | connection =  |remaining_time = 0 | zone = goal
